name,id_production_companies,id_movies
FilmDistrict,7263.0,109428
Cloud Eight Films,6708.0,68727
Pathé,7981.0,68727
Decibel Films,8286.0,68727
Film4,9349.0,68727
Toho Company,882.0,3146
Benedict Pictures Corp.,1333.0,3146
United Productions of America,1334.0,3146
Tevere Film,2312.0,102524
Universalia Film,67065.0,102524
Generator Entertainment,5820.0,54093
Cinema Three,8004.0,54093
Greenroom Entertainment,70773.0,54093
Scott Free Productions,1645.0,93828
IM Global,7437.0,93828
Automatik Entertainment,7625.0,93828
Worldview Entertainment,9015.0,93828
Between The Eyes,9016.0,93828
Banana-Moon Sky Films,13916.0,128136
TF1 Films Production,3823.0,133698
Quad Productions,7038.0,133698
Zentropa Entertainments,76.0,58483
Double M Films,28917.0,173294
Loteria Films,10976.0,81619
Picturebox,10977.0,81619
Motto Pictures,10978.0,81619
mark edwards robert production,6654.0,40798
spirit lake pictures,6656.0,40798
Americano LLC,85690.0,40798
The Film,3921.0,85449
Paramount Pictures,4.0,57993
Walt Disney Production,6470.0,64875
Kingsize Entertainment,36242.0,44895
France 3 Cinéma,591.0,25290
Parafrance,6881.0,25290
Filmways Pictures,1138.0,3052
Metro-Goldwyn-Mayer (MGM),8411.0,3052
Watchmaker Films,71848.0,412109
Universal Pictures,33.0,75612
Chernin Entertainment,7076.0,75612
Relativity Media,7295.0,75612
Monolith Pictures (III),19647.0,75612
Radical Studios,19648.0,75612
The Asylum,1311.0,100089
SevenPictures,331.0,92484
UFA Cinema,27392.0,92484
Cattleya,10102.0,171337
Ministero per i Beni e le Attività Culturali (MiBAC),14016.0,171337
Social Capital,4636.0,59963
Film Afrika Worldwide,4792.0,59963
Lipsync Productions,9987.0,59963
Procinvest Sas,19369.0,59963
Cinedigm,20659.0,59963
Magnet Media Productions,22545.0,59963
Magnet Media Group,22546.0,59963
Mirabelle Pictures,39708.0,59963
Alliance Cinema,44811.0,59963
Metropolitan Filmexport,656.0,60281
Warner Bros.,6194.0,109410
Frank Perry Films Inc.,44964.0,85510
Nikkatsu,955.0,76809
Casé Filmes,7762.0,117534
Globo Filmes,13969.0,117534
Paris Filmes,53105.0,117534
Filmswell International Ltd.,13905.0,24527
Tisch/Avnet Productions Inc.,13582.0,60573
Columbia Pictures Corporation,441.0,43314
Metro-Goldwyn-Mayer (MGM),8411.0,34269
Zentropa Entertainments,76.0,126250
Nordisk Film,235.0,126250
Afghan Luke Productions,63964.0,103707
Metro-Goldwyn-Mayer (MGM),8411.0,32599
Coriander,15151.0,32599
Madhouse,4288.0,110420
Studio Chizu,15662.0,110420
Eurozoom,15664.0,110420
Toho Company,882.0,62472
PBS,5826.0,56419
Lionsgate,1632.0,127517
Liddell Entertainment,8533.0,127517
LD Entertainment,10285.0,127517
Wonderful Films PLC,11140.0,127517
Exclusive Media Group,11448.0,127517
Louisiana Media Productions,5515.0,46451
Finish Films,6076.0,46451
Jaguar Films,10497.0,81623
El Bus Producciones,77304.0,81623
Films André Paulvé,67232.0,65646
Merton Park Studios,5094.0,43023
American International Pictures (AIP),9266.0,43023
Anglo-Amalgamated Film Distributors,10329.0,43023
Toho Company,882.0,43113
Dimension Films,7405.0,4258
Euro Space,9145.0,102001
MK2 Productions,9209.0,102001
Marvel Studios,420.0,13647
Marvel Studios,420.0,63686
Corazón International,200.0,78432
Bezar Film,15619.0,78432
MacGillivray Freeman Films,2753.0,92837
IMAX,3447.0,92837
Warner Bros.,6194.0,92837
Paramount Pictures,4.0,134374
De Line Pictures,2609.0,134374
Gateway Films,7353.0,74394
Pistachio Pictures,20636.0,74394
Notorious Films,21549.0,74394
Warner Bros.,6194.0,29886
Universal International Pictures (UI),10330.0,31664
Madhouse,4288.0,169934
Sony Pictures Entertainment Japan,82346.0,169934
Marvel Studios,420.0,15257
Marvel Animation,13252.0,30675
Picture Machine,8085.0,137563
Haven Entertainment,19548.0,137563
Samuel Goldwyn,261.0,176124
Provident Films,3291.0,176124
Irish Film Board,5267.0,84204
Samson Films,11571.0,84204
Forward Films,17748.0,84204
High Treason Productions,21597.0,84204
Nvizible,51929.0,84204
uFilm,8676.0,106021
Informant Media,9325.0,106021
Entertainment Motion Pictures,18302.0,106021
Umedia,19037.0,106021
uFund,22127.0,106021
Le Tax Shelter du Gouvernement Fédéral de Belgique,33960.0,106021
Essential Entertainment,46381.0,106021
Expatriate Films,48185.0,106021
Smash Media,48186.0,106021
Transfilm,48188.0,106021
National Bank of Canada TV and Motion Picture Group,48189.0,106021
Informant Europe SPRL,48191.0,106021
Anxiety Island Entertainment,4409.0,25693
Project Mayhem,36063.0,25693
EquiMedia Group,36064.0,25693
Labor 13 Films,36065.0,25693
Warner Bros.,6194.0,97767
DC Comics,429.0,76589
Warner Bros. Animation,2785.0,76589
DC Entertainment,9993.0,76589
The Weinstein Company,308.0,44865
Block 2 Pictures,539.0,44865
Wild Bunch,856.0,44865
Annapurna Pictures,13184.0,44865
Jet Tone Films,26492.0,44865
Sil-Metropole Organisation Ltd.,35050.0,44865
Ivan Tors Productions,5328.0,44692
Metro-Goldwyn-Mayer (MGM),8411.0,82106
Distant Horizons,1066.0,110830
Global Pictures,1978.0,110830
Cannon Films,4110.0,183015
HBO/Cinemax Documentary,11489.0,179179
Metro-Goldwyn-Mayer (MGM),8411.0,221656
thinkfilm,12247.0,50787
Starz Entertainment,39771.0,50787
Candy Heart Productions,39772.0,50787
SIA Advertising,19381.0,130804
Nukleus Film,29736.0,130804
Chaconna Films,93041.0,130804
Columbia Pictures,5.0,109414
Mandate Pictures,771.0,109414
Sony Pictures Entertainment (SPE),7431.0,109414
Point Grey Pictures,16615.0,109414
Marvel Studios,420.0,68721
British Broadcasting Corporation (BBC),3324.0,18089
NOVA/WGBH Boston,65564.0,18089
United Artists,60.0,42603
Chartoff-Winkler Productions,12252.0,42603
Fox Film Corporation,5488.0,38453
Bold Films,2266.0,19688
Louisiana Media Productions,5515.0,19688
Nowhere Films Louisiana Productions,52017.0,19688
DC Comics,429.0,166076
Warner Bros. Animation,2785.0,166076
Warner Premiere,4811.0,166076
DC Entertainment,9993.0,166076
Republic Pictures,1432.0,118636
Matador Pictures,707.0,77234
ContentFilm,1420.0,77234
Furst Films,3135.0,77234
uFilm,8676.0,77234
Le Tax Shelter du Gouvernement Fédéral de Belgique,11921.0,77234
Echo Lake Entertainment,22308.0,77234
Piccadilly Pictures,22309.0,77234
Atlantic Swiss Productions,22310.0,77234
Blue Lake Media Fund,22311.0,77234
Artina Films,2394.0,174321
Procinvest Sas,19369.0,174321
Mirabelle Pictures Productions,66497.0,174321
AR Films,11005.0,179154
Aldamisa Entertainment,11006.0,179154
Seven Star Pictures,60108.0,179154
North by Northwest Entertainment,1804.0,91073
Boram Entertainment Inc.,2965.0,91073
Film Workshop,3618.0,91073
France 2 Cinéma,83.0,77221
Quinta Communications,6370.0,77221
Carthago Films S.a.r.l.,20395.0,77221
Prima TV,60229.0,77221
"Doha Film Institute, The",72917.0,77221
Newmarket Capital Group,506.0,23705
Newman/Tooley Films,16791.0,23705
Paramount Pictures,4.0,57849
Boll KG,15127.0,20181
Horst Hermann Medienproduktion,23806.0,20181
ZenHQ Films,23807.0,20181
Warner Bros.,6194.0,156306
The Vitaphone Corporation,9329.0,156306
FilmNation Entertainment,7493.0,103731
Everest Entertainment,10892.0,103731
Terra Filmkunst,8219.0,42587
Comedian International,14967.0,32100
MGM Television,2230.0,109669
CBS Entertainment Productions,3902.0,109669
Hallmark Hall of Fame Productions,9027.0,109669
Shaw Brothers,5798.0,66209
Dingsheng Cultural Industry Investment,7907.0,70057
JSBC Eudemonia Blue Ocean TV & Movie Group,7908.0,70057
We Pictures,7909.0,70057
Yunnan Film Group,7910.0,70057
HBO Films,7429.0,159011
Passion Pictures,11594.0,159011
Deviant Films,3265.0,95755
Morocco Junction Pictures,68079.0,95755
1812 Productions,68080.0,95755
Shaw Brothers,5798.0,74257
Shaw Brothers,5798.0,58954
Shaw Brothers,5798.0,19156
Cell,4562.0,26693
Oz Company,4563.0,26693
Toei Video Company,9221.0,26693
Cell,4562.0,36917
Oz Company,4563.0,36917
Imprint Entertainment,5218.0,165739
Most Films,22506.0,165739
Extravaganza Entertainment,22507.0,165739
42 Films,22508.0,165739
Astron-6 Video International,6587.0,53101
BBC,5996.0,106849
"Bedford Falls Company, The",20634.0,172631
Footprint Features,35076.0,172631
Island Pictures,3492.0,139463
Cecchi Gori Group Tiger Cinematografica,371.0,48254
BBC,5996.0,106851
Iskra,17043.0,53197
Dovidis,31117.0,53197
Shaw Brothers,5798.0,45736
Shaw Brothers,5798.0,149961
Shaw Brothers,5798.0,64988
Worldwide Bonus Entertainment,3000.0,14921
Gordon Bijelonic / Datari Turner Films,16042.0,94901
Enderby Entertainment,21608.0,94901
Melenny Productions,10260.0,19568
The Government of Canada Income Tax Credit Program,40125.0,19568
Metro-Goldwyn-Mayer (MGM),8411.0,109962
Jaquet,16778.0,109962
Hispamer Films,9240.0,27699
Leo Lax Production,9241.0,27699
Ydex Eurociné,9242.0,27699
Lester Cowan Productions,9382.0,101297
"JCE Entertainment Ltd,",3973.0,21522
Lila 9th Productions,7633.0,72525
Windward Entertainment,20913.0,72525
General Film Corporation,13742.0,39889
Carousel Picture Company,8900.0,11119
Haut et Court,726.0,82501
UK Film Council,2452.0,82501
Canal+,5358.0,82501
Backup Films,5381.0,82501
Polish Film Institute,6555.0,82501
Soficinéma 6,7457.0,82501
Coficup,8352.0,82501
Film4,9349.0,82501
The Bureau,10441.0,82501
Memento Films International,10949.0,82501
Orange Cinéma Séries,11620.0,82501
SPI International,11894.0,82501
Artificial Eye,11895.0,82501
RKO Radio Pictures,6.0,183171
Village Roadshow Pictures,79.0,64682
Bazmark Films,240.0,64682
Warner Bros.,6194.0,64682
A&E Television Networks,11858.0,64682
Red Wagon Entertainment,14440.0,64682
Spectrum Films,14604.0,64682
High Treason Productions,21597.0,26293
Süddeutscher Rundfunk,210.0,100224
Werner Herzog Filmproduktion,843.0,100224
ADR Productions,2901.0,124085
Thelma Film AG,16843.0,124085
Soraya Intercine Film PT,42810.0,61904
108 Sound Studio,44598.0,61904
Orly Films,354.0,8768
Twentieth Century Fox Film Corporation,306.0,31560
40 Acres & A Mule Filmworks,4319.0,31715
Luna Ray Films,5157.0,31715
Lyrical Knockout Entertainment,5158.0,31715
Paramount Pictures,4.0,54138
Skydance Productions,6277.0,54138
Bad Robot,11461.0,54138
Kurtzman/Orci,12536.0,54138
Itami Productions,64128.0,72834
Showgate,17392.0,208700
Metro-Goldwyn-Mayer (MGM),8411.0,118059
ShowTime,6964.0,166773
LOL Comedy TV,21256.0,166773
LOLflix,21684.0,166773
Silverline Pictures,25724.0,278111
Entertainment One,8147.0,60270
Hopscotch Films,13788.0,60270
Bandai Visual Company,528.0,39319
Movic,3466.0,39319
Emotion,7122.0,39319
Namco Bandai Games,8225.0,39319
Production I.G.,12657.0,39319
Tokyu Agency,27720.0,39319
Bandai Channel,27721.0,39319
TOV Project,27722.0,39319
Twentieth Century Fox Film Corporation,306.0,116741
Regency Enterprises,508.0,116741
21 Laps Entertainment,2575.0,116741
Wild West Picture Show Productions,2796.0,116741
TSG Entertainment,22213.0,116741
ANS Production,4179.0,23112
Greek Film Center,7254.0,23112
Highway Productions,32194.0,23112
Eurimages Council of Europe,56584.0,23112
DTVR Dogan TV Radyo,75405.0,23112
Werner Herzog Filmproduktion,843.0,48227
Süddeutscher Rundfunk (SDR),16814.0,48227
Metro-Goldwyn-Mayer (MGM),8411.0,83664
Turner Network Television (TNT),5730.0,55576
TWS Productions II,12014.0,55576
Metro-Goldwyn-Mayer,21.0,28258
Gaumont,9.0,39386
Ouille Productions,9053.0,39386
Légende Productions,23256.0,39386
Toho Company,882.0,42601
Persistent Entertainment,810.0,21862
Kasander Film Company,1049.0,149101
Katholieke Radio Omroep (KRO),8541.0,149101
Mollywood,22071.0,149101
Kôdansha,59118.0,155596
Haile Gerima,72468.0,149155
Hartbreak Films,5452.0,37269
Erma-Film,2122.0,458
Codeblack Entertainment,35327.0,74460
Usual Suspects Productions,84316.0,74460
Venture Forth,20313.0,139933
Verisimilitude,22632.0,139933
Bersin Pictures,36186.0,139933
Deerjen Films,58550.0,139933
National Film Board of Canada (NFB),17027.0,128216
SeeThink Films,3151.0,16150
Ovie Productions,3152.0,16150
Mosfilm,5120.0,27861
Qartuli Pilmi,15406.0,27861
Good / Credit Productions,52082.0,97686
Vision,2219.0,38875
France 2 Cinéma,83.0,156236
Les Films des Tournelles,2280.0,156236
Pathe,7396.0,156236
Destination Films,769.0,168676
Mosfilm,5120.0,20803
Eddie Saeta,1247.0,133082
Iconica,10814.0,133082
Lolita films,10815.0,133082
La Fabrique 2,7346.0,83900
Gaumont,9.0,77987
Wild Bunch,856.0,77987
Bold Films,2266.0,77987
Film i Väst,17513.0,77987
A Grand Elephant,19865.0,77987
Legendary Pictures,923.0,109439
Green Hat Films,3527.0,109439
Ikiru Films,2875.0,81576
Centuria Films S.L.,55259.0,81576
Colosé Producciones,55260.0,81576
Universal Studios,13.0,82992
Universal Pictures,33.0,82992
Original Film,333.0,82992
One Race Productions,1225.0,82992
Fuji Television Network,3341.0,82992
Dentsu,6452.0,82992
Relativity Media,7295.0,82992
Etalon film,9341.0,82992
F & F VI Productions A.I.E,48499.0,82992
Blue Sky Studios,9383.0,116711
Twentieth Century Fox Animation,11749.0,116711
Universal Television,26727.0,197467
Yerevan Film Studio,19227.0,44357
Wang Bing Film Workshop,82956.0,86282
Europa Films,1768.0,84038
Lone Star Corporation,930.0,2077
Fuqua Films,8151.0,54120
Memento Films Production,5162.0,152780
France 3 Cinema,16804.0,152780
Alliance Atlantis Communications,803.0,44546
A&E Television Networks,11858.0,44546
Baumgarten Merims Productions,14652.0,44546
Lathe Productions,53822.0,44546
Warp Films,12180.0,26146
Stu Segall Productions,6718.0,55657
United Artists,60.0,43357
Arch Oboler Productions,11838.0,43357
Teardrop Productions,4801.0,28424
Grand Army Entertainment,13808.0,28424
Constellation Entertainment,14941.0,28424
Topkapi Films,24845.0,137182
Menuet Producties,24846.0,137182
Mont Blanc Pictures,40383.0,118931
KOO-KI,40384.0,118931
Sochiku,5904.0,121725
Scott Rudin Productions,258.0,121986
RT Features,30666.0,121986
Pine District Pictures,88533.0,121986
Alliance Films,2514.0,104755
Blumhouse Productions,3172.0,104755
IM Global,7437.0,104755
Automatik Entertainment,7625.0,104755
Haunted Movies,21742.0,104755
Warner Bros.,6194.0,18146
Lakeside Productions,8476.0,18146
ARTE,5766.0,70757
Norddeutscher Rundfunk (NDR),7201.0,70757
Jerry Weintraub Productions,2596.0,119675
HBO Films,7429.0,119675
Union Générale Cinématographique (UGC),7248.0,128873
Aniene Film,13840.0,128873
Eurimages,850.0,81534
Film and Music Entertainment (F&ME),21446.0,81534
Delirium,41355.0,81534
Wurstfilm,37693.0,60152
PPV Networks,37694.0,60152
Dark Alley Media,37695.0,60152
Columbia Pictures Corporation,441.0,189650
1821 Pictures,14358.0,86843
Emerging Entertainment,58679.0,86843
Cross Creek Pictures,10246.0,123103
Dragonfly Entertainment,18142.0,123103
Vertebra Films,18144.0,123103
Sobras Producciones,18148.0,123103
Constantin Film Produktion,5755.0,166666
John Heyman/Peter Watkins Production,7319.0,51856
Anonymous Content,10039.0,84302
Columbia Pictures,5.0,82700
Blinding Edge Pictures,12236.0,82700
Overbrook Entertainment,12485.0,82700
Palace Pictures,927.0,49343
British Screen Productions,12745.0,49343
Warner Bros.,6194.0,185291
Dore Schary Productions,12274.0,185291
American International Pictures (AIP),9266.0,28271
Summit Entertainment,491.0,75656
K/O Paper Products,7296.0,75656
SOIXAN7E QUIN5E,23271.0,75656
See Me Louisiana,23272.0,75656
Helios-Filmproduktion,2123.0,77805
Animus Films,4135.0,77805
Millennium Films,10254.0,77805
Corrado Schoner Productions,12861.0,160758
British Broadcasting Corporation (BBC),3324.0,68297
After Dark Films,3608.0,194121
Lynn Peak Productions,18769.0,184125
Studio West Productions(VCC),23633.0,184125
Scanner-Rhodes Productions,3349.0,118737
Kirlian Pictures,21745.0,118737
Northstar Ventures,21746.0,118737
Northern Film and Media,21747.0,118737
StudioCanal,694.0,74513
Canal+,5358.0,74513
TPS Star,6586.0,74513
Sofica Manon,24455.0,74513
Easy Company,24457.0,74513
A Plus Image 2,24458.0,74513
Red Letter Media,15886.0,103970
Matador Pictures,707.0,38540
ContentFilm,1420.0,38540
Giant Films,12319.0,38540
Regent Capital,12696.0,38540
Prime Focus,15357.0,38540
Atlantic Swiss Productions,22310.0,38540
Metrodome Distribution,22913.0,38540
Magna Films,23559.0,38540
Neon Park,24644.0,38540
Cinema Five,24646.0,38540
Moskus Film,24647.0,38540
Panaramic,24648.0,38540
Wonder Entertainment,51965.0,85431
Good Folk Films,81496.0,85431
London Film Productions,659.0,32596
Warner Bros.,6194.0,42714
Mirisch Films,14829.0,124227
Oakmont Productions,14830.0,124227
Nouvelles Éditions de Films (NEF),753.0,63212
Film Workshop,3618.0,40226
NBC Universal Television,1902.0,176339
British Broadcasting Corporation (BBC),3324.0,176339
HBO Films,7429.0,176339
Working Title Television,8102.0,176339
Visions Sud Est,12381.0,63923
SET Film Workshop,72759.0,63923
New Crowned Hope,78242.0,63923
Green Light Media,8822.0,133463
Alan Sacks Productions,39016.0,92620
Friendly Cat Productions Ltd.,39017.0,92620
Warp X,17817.0,116811
Illuminations Films,24372.0,116811
Fox Searchlight Pictures,43.0,147773
Odd Lot Entertainment,3263.0,147773
Sycamore Pictures,14319.0,147773
France 2 Cinéma,83.0,101998
Téléfilm Canada,806.0,101998
Alliance Films,2514.0,101998
Canal+,5358.0,101998
France Télévision,7454.0,101998
Canadian Film or Video Production Tax Credit (CPTC),8582.0,101998
Ciné+,10611.0,101998
Memento Films International,10949.0,101998
Ontario Media Development Corporation (OMDC),11576.0,101998
Artificial Eye,11895.0,101998
Cofinova 5,12053.0,101998
Haut et Court,14820.0,101998
Centre National de la Cinématographie (CNC),18367.0,101998
Filmcoopi Zürich,19932.0,101998
France Télévision Distribution,20919.0,101998
The Film Farm,22884.0,101998
Northern Ontario Heritage Fund,46513.0,101998
Ontario Film and Television Tax Credit (OFTTC),54606.0,101998
Lorette Distribution,66029.0,101998
Haut et Court Distribution,66030.0,101998
Golem Distribución,66031.0,101998
Transfax Film Productions,26629.0,102331
Metro-Goldwyn-Mayer (MGM),8411.0,34977
Canana Films,1719.0,127884
Videocine S.A. de C.V.,17024.0,127884
Cofinova 7,10610.0,143567
Antena 3 Films,6538.0,111083
Televisió de Catalunya (TV3),8530.0,111083
Canal+ España,9335.0,111083
Rodar y Rodar Cine y Televisión,11651.0,111083
Lacuna Filmes,28440.0,72660
PFM Pictures,39061.0,105526
Svenska Filminstitutet,2302.0,56500
Centre National de la Cinématographie,310.0,50158
Procirep,311.0,50158
France 3 Cinéma,591.0,50158
Epithète Films,7286.0,50158
France Télévision,7454.0,50158
Soficinéma 6,7457.0,50158
Orange Cinéma Séries,11620.0,50158
La Banque Postale Image 3,12036.0,50158
Legendary Pictures,923.0,49521
Warner Bros.,6194.0,49521
DC Entertainment,9993.0,49521
Syncopy,9996.0,49521
Cruel and Unusual Films,78685.0,49521
The Essanay Film Manufacturing Company,5109.0,53411
Big Beach Films,12808.0,156700
Low Spark Films,28286.0,156700
